source,suspicion_score,confidence_tier,n_supporting_sources,wallet,condition_id,market_question,size_usd_approx,direction,outcome_resolved,onchain_flags_count,onchain_wallet_concentration,onchain_size_percentile,onchain_win_aligned,flags,ts_lower,ts_upper,evidence_urls
onchain,0.9500000000000001,,1,0x602785cdf56a03221130d3d42a577ac6cf444320,0x793128719e6b7177a53e789820c3bac7eed4c4a53a9eb340f44023f4a539c147,Spread: Oilers (-1.5),15000.0,BUY,,5,0.9732044378122364,95.3125,True,fresh_wallet;single_market;large_first_position;win_aligned_top;directional,,,
onchain,0.9500000000000001,,1,0xd58a82d7c2becd2196069cb6af44fbd8b0883c52,0xfd3288e743abc074d5d1da1ff623ed1173096ff46d75f92eeeaf0ed12e49946d,T20 World Cup: Sri Lanka vs Zimbabwe (Game 1),20439.54,BUY,,5,1.0,98.46846846846847,True,fresh_wallet;single_market;large_first_position;win_aligned_top;directional,,,
onchain,0.9500000000000001,,1,0x40604cb1f958c03bea0b18aa43e4cb0d62f33ec3,0xfd3288e743abc074d5d1da1ff623ed1173096ff46d75f92eeeaf0ed12e49946d,T20 World Cup: Sri Lanka vs Zimbabwe (Game 1),43890.71316999999,BUY,,5,1.0,99.36936936936937,True,fresh_wallet;single_market;large_first_position;win_aligned_top;directional,,,
onchain,0.9500000000000001,,1,0xe644ec2adf3a99e872851cb03bfb8de1ca781dff,0x050790e51a753c3e1c0002351afd0e08d65302ed24be37d6161d65e3a8bd4aba,Will the price of Solana be between $140 and $150 on November 19?,10880.163279999999,BUY,,5,1.0,92.06349206349206,True,fresh_wallet;single_market;large_first_position;win_aligned_top;directional,,,
onchain,0.9500000000000001,,1,0xd79348a2206495f727bf057d2c48208e8031b75e,0xe16322c342d8ade88d1f1a9dc20c2b6936e78ca7130dfbc3c3aaf4b4b190f3a7,LoL: JD Gaming vs Anyone's Legend - Game 4 Winner,14055.264777999999,BUY,,5,1.0,97.678916827853,True,fresh_wallet;single_market;large_first_position;win_aligned_top;directional,,,
onchain,0.9500000000000001,,1,0x5b16eb52abb9ff43f758897c96cf901cfbf6ddbc,0x291f4d9b24e5203ef02236352e6df99772ee57fdae6b879e59545a94eac9718c,"Bitcoin Up or Down - February 3, 9:15AM-9:30AM ET",11694.621883,BUY,,5,1.0,99.90675990675992,True,fresh_wallet;single_market;large_first_position;win_aligned_top;directional,,,
onchain,0.9500000000000001,,1,0xceabfbdf0af30305f73dc669b22a6879486be5d9,0x0a875cad6cd91ff8786a612d5f791fa98cb4d55015157a91b8459027e9c51708,Cubs vs. Brewers,281444.228368,BUY,,5,1.0,99.84962406015038,True,fresh_wallet;single_market;large_first_position;win_aligned_top;directional,,,
onchain,0.9500000000000001,,1,0xce77d3df0932478448e9562a7e1ccca7b6b735d5,0xb511f51210607fdea5ea042eb69711e5dd5438e410ec733f1ef1a9c1c550a950,UFC 318: Phillips vs. Oliveira,40366.430873000005,BUY,,5,1.0,98.95833333333334,True,fresh_wallet;single_market;large_first_position;win_aligned_top;directional,,,
onchain,0.9500000000000001,,1,0xdfccf476c6b01557de9f48b321eae23124ee441b,0x0a875cad6cd91ff8786a612d5f791fa98cb4d55015157a91b8459027e9c51708,Cubs vs. Brewers,23274.357406,BUY,,5,0.9903294909874977,96.99248120300751,True,fresh_wallet;single_market;large_first_position;win_aligned_top;directional,,,
onchain,0.9500000000000001,,1,0x44f7a79ec5a1659bc23fb90e2a611123f369266f,0x2b5af4a5a0ccabd73488b24bf185366a4991503a9ef823341d45bcf784291d01,Kings vs. Celtics,14460.273638000008,BUY,,5,1.0,97.86729857819904,True,fresh_wallet;single_market;large_first_position;win_aligned_top;directional,,,
onchain,0.9500000000000001,,1,0x043251439993ef2faaf25c0b4ddcd7da51e97283,0xc9cc4d1c87953038066caff9a9e2fd6c1e21faf8f1e7927ad5b331de62e63ba8,Bitcoin Up or Down on March 4?,12487.5,BUY,,5,1.0,97.75280898876404,True,fresh_wallet;single_market;large_first_position;win_aligned_top;directional,,,
onchain,0.9500000000000001,,1,0x11fa21ba287b1a695aca2489e0670a23d41fb67c,0xc9cc4d1c87953038066caff9a9e2fd6c1e21faf8f1e7927ad5b331de62e63ba8,Bitcoin Up or Down on March 4?,19919.061,BUY,,5,1.0,98.65168539325843,True,fresh_wallet;single_market;large_first_position;win_aligned_top;directional,,,
onchain,0.9500000000000001,,1,0x7a0d77456529a67913bdcdafab0bc54bd6d42464,0xc9cc4d1c87953038066caff9a9e2fd6c1e21faf8f1e7927ad5b331de62e63ba8,Bitcoin Up or Down on March 4?,12487.5,BUY,,5,1.0,97.75280898876404,True,fresh_wallet;single_market;large_first_position;win_aligned_top;directional,,,
onchain,0.9500000000000001,,1,0xe564b7c8980916c2eb40457b461d7f63ec91b132,0xc9cc4d1c87953038066caff9a9e2fd6c1e21faf8f1e7927ad5b331de62e63ba8,Bitcoin Up or Down on March 4?,12487.5,BUY,,5,1.0,97.75280898876404,True,fresh_wallet;single_market;large_first_position;win_aligned_top;directional,,,
onchain,0.9500000000000001,,1,0xd7e1ec572ce22dcd2d5c2a14ab68bdb67fce69a4,0x8ca4d7a63640411b61740360a140cebbd38da5db6088e7970558668c9e51f1b1,Lions vs. Colts,10310.09079,BUY,,5,1.0,99.16492693110646,True,fresh_wallet;single_market;large_first_position;win_aligned_top;directional,,,
onchain,0.9500000000000001,,1,0xa546aead00b165ef2ed53262941cf9510b9da396,0xc9cc4d1c87953038066caff9a9e2fd6c1e21faf8f1e7927ad5b331de62e63ba8,Bitcoin Up or Down on March 4?,119880.0,BUY,,5,1.0,99.7752808988764,True,fresh_wallet;single_market;large_first_position;win_aligned_top;directional,,,
onchain,0.9500000000000001,,1,0x6eb33d44e55010107dda10849a581480fc012868,0xc9cc4d1c87953038066caff9a9e2fd6c1e21faf8f1e7927ad5b331de62e63ba8,Bitcoin Up or Down on March 4?,14985.0,BUY,,5,1.0,97.97752808988764,True,fresh_wallet;single_market;large_first_position;win_aligned_top;directional,,,
onchain,0.9500000000000001,,1,0x7881bd1324486af7b3c43eefe11318f768cef022,0xc9cc4d1c87953038066caff9a9e2fd6c1e21faf8f1e7927ad5b331de62e63ba8,Bitcoin Up or Down on March 4?,415554.7310999999,BUY,,5,0.9950356537056345,100.0,True,fresh_wallet;single_market;large_first_position;win_aligned_top;directional,,,
onchain,0.9500000000000001,,1,0xb5adcfff73eb7186cc3e23b6ab47ca808e7afd50,0xc9cc4d1c87953038066caff9a9e2fd6c1e21faf8f1e7927ad5b331de62e63ba8,Bitcoin Up or Down on March 4?,16308.969749,BUY,,5,1.0,98.20224719101124,True,fresh_wallet;single_market;large_first_position;win_aligned_top;directional,,,
onchain,0.9500000000000001,,1,0x4059449ccb0e3c0f82aa7e414093dc5718956435,0xc9cc4d1c87953038066caff9a9e2fd6c1e21faf8f1e7927ad5b331de62e63ba8,Bitcoin Up or Down on March 4?,11993.0,BUY,,5,1.0,97.41573033707866,True,fresh_wallet;single_market;large_first_position;win_aligned_top;directional,,,
onchain,0.9500000000000001,,1,0xca1246a143ee1b4e781d62ece030ea5edb0720b2,0xc9cc4d1c87953038066caff9a9e2fd6c1e21faf8f1e7927ad5b331de62e63ba8,Bitcoin Up or Down on March 4?,25334.97768599999,BUY,,5,0.994919539449405,98.98876404494382,True,fresh_wallet;single_market;large_first_position;win_aligned_top;directional,,,
onchain,0.9500000000000001,,1,0x2c3eab37a5bfeeba3c8017049613d7a405163d75,0x8f97d034bbf01cd874af524cefc6d83deaa25373c1ab4545a81589a4d3d2b2a8,Will a Democrat win North Carolina Presidential Election?,19631.030000000002,BUY,,5,1.0,99.63215008276623,True,fresh_wallet;single_market;large_first_position;win_aligned_top;directional,,,
onchain,0.9500000000000001,,1,0xe855c5d3d2f362b460d1c31a1546d009f7bd1273,0xafa97e6dce14b63011ff346eb362ecf0f11b9aec59bf9f86b6cc76f4afd77ae1,,34345.46016000001,BUY,,5,1.0,98.63791146424518,True,fresh_wallet;single_market;large_first_position;win_aligned_top;directional,,,
onchain,0.9500000000000001,,1,0x85d2381734c76882870d83abeadc511fb7cdcc46,0x459d9f12c1f50ac6ca7ac5c2754c3be37ce090a16bbf5697d571889c29512ef2,Nets vs. Grizzlies,12990.661631,BUY,,5,1.0,97.7961432506887,True,fresh_wallet;single_market;large_first_position;win_aligned_top;directional,,,
onchain,0.9500000000000001,,1,0xeb8984bd4aad72274f170bfc71ef4fa21a4646f1,0x7548870ce59eaa7a52bac1a3d94c43cd073a2e4ac36ca452da6b570bb699983c,Will Galatasaray SK vs. RU Saint-Gilloise end in a draw?,19529.742333000002,BUY,,5,0.9944515237837601,99.06542056074767,True,fresh_wallet;single_market;large_first_position;win_aligned_top;directional,,,
onchain,0.9500000000000001,,1,0x2f09642639aedd6ced432519c1a86e7d52034632,0x0a875cad6cd91ff8786a612d5f791fa98cb4d55015157a91b8459027e9c51708,Cubs vs. Brewers,110543.07250000001,BUY,,5,1.0,99.09774436090225,True,fresh_wallet;single_market;large_first_position;win_aligned_top;directional,,,
onchain,0.9500000000000001,,1,0x4f6a5fd36018a812c1fb01e858064faab72304eb,0x459d9f12c1f50ac6ca7ac5c2754c3be37ce090a16bbf5697d571889c29512ef2,Nets vs. Grizzlies,24022.922803,BUY,,5,0.8378507280292435,98.84297520661157,True,fresh_wallet;single_market;large_first_position;win_aligned_top;directional,,,
onchain,0.9500000000000001,,1,0x49cd41c041284f2cb2fcf176265c769458c495e8,0xb511f51210607fdea5ea042eb69711e5dd5438e410ec733f1ef1a9c1c550a950,UFC 318: Phillips vs. Oliveira,29774.805390000005,BUY,,5,1.0,98.61111111111111,True,fresh_wallet;single_market;large_first_position;win_aligned_top;directional,,,
onchain,0.9500000000000001,,1,0xa9b73b68f02f26238e2fa948fe0b7dbeb5bff43c,0xf8e094d676f948049fe2e58f97194367abfb193f23516e429094eb7dac799e23,"Bitcoin Up or Down - August 27, 4PM ET",13020.150239999999,BUY,,5,0.9386515938043155,98.1981981981982,True,fresh_wallet;single_market;large_first_position;win_aligned_top;directional,,,
onchain,0.9500000000000001,,1,0x56e2c952f9b953521f08ef0eb0c15473a1fa4b88,0x616761fb0ccdac2cc31e8a163887fa1bca1afd0059afa1c7ccb175835f9eb195,Timberwolves vs. Bucks,165776.0050310002,BUY,,5,1.0,99.90525817148271,True,fresh_wallet;single_market;large_first_position;win_aligned_top;directional,,,
onchain,0.9500000000000001,,1,0x633ec159fa27612e45a069714871f0ac959993f9,0x75bfd328bec416bdbf792d4105cb3626f880c43647a5e1cc3d099bf3139570ef,,27495.90657,BUY,,5,1.0,99.1044776119403,True,fresh_wallet;single_market;large_first_position;win_aligned_top;directional,,,
onchain,0.9500000000000001,,1,0x20cc8d7e69a24d156cf8c17d32152a536befebc0,0x8ca4d7a63640411b61740360a140cebbd38da5db6088e7970558668c9e51f1b1,Lions vs. Colts,55687.54580899999,BUY,,5,0.877599378233457,99.89561586638831,True,fresh_wallet;single_market;large_first_position;win_aligned_top;directional,,,
onchain,0.9500000000000001,,1,0xe1b1710550fb8734c648c2f5e93a7b49237f5a9b,0x18cfedf618e082c8907c773bb1024502a79f2b2a06b1b8458554626b76cbccb6,Counter-Strike: PARIVISION vs Astralis (BO3) - IEM Krakow Group A,119880.0,BUY,,5,1.0,99.5291902071563,True,fresh_wallet;single_market;large_first_position;win_aligned_top;directional,,,
onchain,0.9500000000000001,,1,0x62af77e9a354cc4ff330fc93d533a4dc64e389f3,0x68b858906726fc29e5f16466adb8b9b1de66c4e8d9ea28db008dfe61f95827ca,"Bitcoin Up or Down - December 14, 7:00AM-7:15AM ET",10091.868099999998,BUY,,5,1.0,99.53379953379954,True,fresh_wallet;single_market;large_first_position;win_aligned_top;directional,,,
onchain,0.9500000000000001,,1,0x1dd40b84be67b8d62eded14a2f1c44dd8f2784a9,0x362c61cfb577a719526b03e7596a3ef3d6d9aadf5292e2e2391c2cdf62892730,Fed increases interest rates by 25+ bps after July 2025 meeting?,24930.0,BUY,,5,1.0,99.56223829463266,True,fresh_wallet;single_market;large_first_position;win_aligned_top;directional,,,
onchain,0.9500000000000001,,1,0x73ed6321ad26932415940c53beb5b0ff2b86ff17,0xe16322c342d8ade88d1f1a9dc20c2b6936e78ca7130dfbc3c3aaf4b4b190f3a7,LoL: JD Gaming vs Anyone's Legend - Game 4 Winner,20340.5922,BUY,,5,1.0,98.25918762088975,True,fresh_wallet;single_market;large_first_position;win_aligned_top;directional,,,
onchain,0.9500000000000001,,1,0xf1ffa0a8bc7cdeb0240027e623b026ced4d0e56a,0x4527e9742319787b8595dc9b2c5db7dd9ca936f844597b81aaa46247b430c5b0,Penguins vs. Senators,96210.062424,BUY,,5,1.0,99.8435054773083,True,fresh_wallet;single_market;large_first_position;win_aligned_top;directional,,,
onchain,0.9500000000000001,,1,0xcd66d7ff1d5ddbb5e57d9eac844403550256664f,0x9d5a0a785d4708fad27c9d334d3d6db81233eec3b426f74d9aa4053fa2aff8fb,Counter-Strike: 3DMAX vs TheMongolz (BO3) - PGL Bucharest Playoffs,18685.352764,BUY,,5,1.0,98.56209150326798,True,fresh_wallet;single_market;large_first_position;win_aligned_top;directional,,,
onchain,0.9500000000000001,,1,0xd062a45699baa3ce1e36ab3c3e991969b3ad5740,0x190956063cb90f9320da685cc8a51dc0e3f8917d383cabbde3145d4e11f58709,"Bitcoin Up or Down - April 20, 9:30PM-9:35PM ET",10414.0605,BUY,,5,1.0,99.90458015267176,True,fresh_wallet;single_market;large_first_position;win_aligned_top;directional,,,
onchain,0.9500000000000001,,1,0x3609d7afd2a7ea4c29739e1d49135e2154d09ab7,0x362c61cfb577a719526b03e7596a3ef3d6d9aadf5292e2e2391c2cdf62892730,Fed increases interest rates by 25+ bps after July 2025 meeting?,10000.0,BUY,,5,1.0,99.10544347164065,True,fresh_wallet;single_market;large_first_position;win_aligned_top;directional,,,
onchain,0.9500000000000001,,1,0x7f590f9ec1a014fa9e62d8d7e204499a6fc3a01a,0x839825a5d78b2511444f643b1e12fd75651e47f697cf5fae63c64f2dcac4b67c,Clippers vs. Mavericks,14172.547439000002,BUY,,5,1.0,99.76359338061465,True,fresh_wallet;single_market;large_first_position;win_aligned_top;directional,,,
onchain,0.9500000000000001,,1,0x6c5a163b7d43f3af6ba84812955959554d114b33,0x362c61cfb577a719526b03e7596a3ef3d6d9aadf5292e2e2391c2cdf62892730,Fed increases interest rates by 25+ bps after July 2025 meeting?,10000.0,BUY,,5,1.0,99.10544347164065,True,fresh_wallet;single_market;large_first_position;win_aligned_top;directional,,,
onchain,0.9500000000000001,,1,0xa4f5650a655502b2e2bc66636d347a2fd8281079,0xbcb1ccc6cd8b664b323566205d2200c6411ae3758afe830c157a692a7e99d44a,Trail Blazers vs. Hornets,20228.0752,BUY,,5,1.0,98.96013864818023,True,fresh_wallet;single_market;large_first_position;win_aligned_top;directional,,,
onchain,0.9500000000000001,,1,0x528635df9791d3dcebf9b82ad4b83e8570440d47,0xced2010bea8ce0af4c7ed6db580c85adc7cccb82f6f1099c9f28fdf4182614e9,LoL: French Flair vs BK ROG Esports (BO1) - LFL Invitational Super Group,11058.683477000002,BUY,,5,1.0,98.83720930232558,True,fresh_wallet;single_market;large_first_position;win_aligned_top;directional,,,
onchain,0.9500000000000001,,1,0xff9f7b6be8f55ad802eab64a77a8c89779407c29,0x4527e9742319787b8595dc9b2c5db7dd9ca936f844597b81aaa46247b430c5b0,Penguins vs. Senators,20000.0,BUY,,5,1.0,99.21752738654148,True,fresh_wallet;single_market;large_first_position;win_aligned_top;directional,,,
onchain,0.9500000000000001,,1,0x7eb3417da43a4ff5e006030fe0ec906c608a265a,0x7a175472f99d6b2e5ceca62e5801e39455022ce534af5e0773f0c663c5b35e91,"Bitcoin Up or Down - April 14, 3:25PM-3:30PM ET",12782.432214,BUY,,5,1.0,99.95525727069351,True,fresh_wallet;single_market;large_first_position;win_aligned_top;directional,,,
onchain,0.9500000000000001,,1,0x1b4d7cbd8dce8a56dd2c51e952cccbf55f78e246,0x00f893fd099ebdb1e9a5a75347aaa480f3e6c2330b6da41edc9140b73a482429,Will FC Augsburg win on 2026-02-15?,90000.655,BUY,,5,0.9907288192135302,99.38875305623472,True,fresh_wallet;single_market;large_first_position;win_aligned_top;directional,,,
onchain,0.9500000000000001,,1,0x41bf937943c5b591544848f2cbfed7a518b97ab3,0x362c61cfb577a719526b03e7596a3ef3d6d9aadf5292e2e2391c2cdf62892730,Fed increases interest rates by 25+ bps after July 2025 meeting?,20079.999999999985,SELL,,5,1.0,99.40997335363532,True,fresh_wallet;single_market;large_first_position;win_aligned_top;directional,,,
onchain,0.9500000000000001,,1,0x9bddc27884fe96b361f905ae72fc11a283d86da4,0xb7e1b32b9b2d9e3c3181e5f0c0a0d8bbef7a5cef14bfa8f5769931a21980dc0e,Will SSC Napoli win on 2025-12-28?,16265.326043999996,BUY,,5,1.0,98.3132530120482,True,fresh_wallet;single_market;large_first_position;win_aligned_top;directional,,,
onchain,0.9500000000000001,,1,0x1295269296e51cd28a3db85fa6728c0e352b5cfd,0x2758b209d0ce348873b100c1205c2e3c2449222f211e4e9857e29e3071a65fad,Will a Democrat win Virginia Presidential Election?,10123.531398,BUY,,5,1.0,92.58720930232558,True,fresh_wallet;single_market;large_first_position;win_aligned_top;directional,,,
onchain,0.9500000000000001,,1,0x35fbb9cfda40f397c42618217c8465f3b765ab4d,0x2758b209d0ce348873b100c1205c2e3c2449222f211e4e9857e29e3071a65fad,Will a Democrat win Virginia Presidential Election?,28172.116348999996,BUY,,5,1.0,96.36627906976744,True,fresh_wallet;single_market;large_first_position;win_aligned_top;directional,,,
onchain,0.9500000000000001,,1,0xc7527187cc341523b088307da19ee0602b98929d,0x2758b209d0ce348873b100c1205c2e3c2449222f211e4e9857e29e3071a65fad,Will a Democrat win Virginia Presidential Election?,10638.297865999999,BUY,,5,1.0,92.95058139534885,True,fresh_wallet;single_market;large_first_position;win_aligned_top;directional,,,
onchain,0.9500000000000001,,1,0xa7be93f10e28888a63d4a24f07add245639b3aa3,0x18cfedf618e082c8907c773bb1024502a79f2b2a06b1b8458554626b76cbccb6,Counter-Strike: PARIVISION vs Astralis (BO3) - IEM Krakow Group A,10182.0,BUY,,5,1.0,96.42184557438794,True,fresh_wallet;single_market;large_first_position;win_aligned_top;directional,,,
onchain,0.9500000000000001,,1,0xce66940dfe6dc18bc151d66d52a66eb2121bcc64,0x41acd40c6ade9b403d019d1a7cb67b8b32687d53d6f8173ca289909220c1930e,OpenAI browser by October 24?,45358.282674999995,BUY,,5,1.0,99.03381642512076,True,fresh_wallet;single_market;large_first_position;win_aligned_top;directional,,,
onchain,0.9500000000000001,,1,0x8c29453215cafc154cc94803eadafaf91befafad,0x2f33c9dfc3026ab540eaed4f4212bfb4693013ff6b98639e644c74523dc74feb,,22938.634183999988,BUY,,5,1.0,98.2837528604119,True,fresh_wallet;single_market;large_first_position;win_aligned_top;directional,,,
onchain,0.9500000000000001,,1,0xe6a35ee183dfe28f953bb4b3dd7b164f4e065901,0xde1a67e8dd106046f17d91929ef5ce9231a70412fe1cb9376a02d183761d4106,"Bitcoin Up or Down - December 22, 7:30AM-7:45AM ET",10310.263270999987,BUY,,5,0.9863899864804307,99.44521497919555,True,fresh_wallet;single_market;large_first_position;win_aligned_top;directional,,,
onchain,0.9500000000000001,,1,0xef27152015c5313daf457804e7319e869ed3381b,0x2f33c9dfc3026ab540eaed4f4212bfb4693013ff6b98639e644c74523dc74feb,,24984.981125,BUY,,5,1.0,98.39816933638444,True,fresh_wallet;single_market;large_first_position;win_aligned_top;directional,,,
onchain,0.9500000000000001,,1,0xaf08beca41b140d9c68113fca8b61938abc1b700,0xc2e03ace987d9dddeb94527bc4b044a5d580dc16c985c25ea8ce85b017152f4c,"Bitcoin above $118,000 on July 28?",15000.0,BUY,,5,1.0,97.89875835721108,True,fresh_wallet;single_market;large_first_position;win_aligned_top;directional,,,
onchain,0.9500000000000001,,1,0x314d1ad19efc6272722e0771287eda9e86255c50,0x362c61cfb577a719526b03e7596a3ef3d6d9aadf5292e2e2391c2cdf62892730,Fed increases interest rates by 25+ bps after July 2025 meeting?,10000.0,BUY,,5,1.0,99.10544347164065,True,fresh_wallet;single_market;large_first_position;win_aligned_top;directional,,,
onchain,0.9500000000000001,,1,0x755d070b6ae49cbd25fce18d0e5b80cd98c437e7,0xe16322c342d8ade88d1f1a9dc20c2b6936e78ca7130dfbc3c3aaf4b4b190f3a7,LoL: JD Gaming vs Anyone's Legend - Game 4 Winner,14929.476532,BUY,,5,1.0,97.87234042553192,True,fresh_wallet;single_market;large_first_position;win_aligned_top;directional,,,
onchain,0.9500000000000001,,1,0x8292827d6fa0d05aa5ff037206fc80fcbc32f774,0xe16322c342d8ade88d1f1a9dc20c2b6936e78ca7130dfbc3c3aaf4b4b190f3a7,LoL: JD Gaming vs Anyone's Legend - Game 4 Winner,26679.765966,BUY,,5,0.8014405363831811,98.8394584139265,True,fresh_wallet;single_market;large_first_position;win_aligned_top;directional,,,
onchain,0.9500000000000001,,1,0x0b58f8b57e588a030be306229ffd4740027c75ed,0x2758b209d0ce348873b100c1205c2e3c2449222f211e4e9857e29e3071a65fad,Will a Democrat win Virginia Presidential Election?,10278.3164,BUY,,5,1.0,92.80523255813954,True,fresh_wallet;single_market;large_first_position;win_aligned_top;directional,,,
onchain,0.9500000000000001,,1,0x48fe10cd940a030eb18348ad812e0c382a4cb2b6,0xb7e1b32b9b2d9e3c3181e5f0c0a0d8bbef7a5cef14bfa8f5769931a21980dc0e,Will SSC Napoli win on 2025-12-28?,42179.5673,BUY,,5,0.8940219191031028,99.51807228915662,True,fresh_wallet;single_market;large_first_position;win_aligned_top;directional,,,
onchain,0.9500000000000001,,1,0xe29e4b491a3982694f5978bdbf3a3570f087fa35,0xbcb1ccc6cd8b664b323566205d2200c6411ae3758afe830c157a692a7e99d44a,Trail Blazers vs. Hornets,10506.422369,BUY,,5,1.0,97.87694974003466,True,fresh_wallet;single_market;large_first_position;win_aligned_top;directional,,,
onchain,0.9500000000000001,,1,0xebbba265a23a5c13d94051b4be1090101e024214,0x1f11e60b29541800f406e47a64667f74fee153bc743db362f82eb3fbc771d434,Red Wings vs. Senators,11868.431445999999,BUY,,5,1.0,98.26175869120655,True,fresh_wallet;single_market;large_first_position;win_aligned_top;directional,,,
onchain,0.9500000000000001,,1,0x3a9811bd1eeb0f60181b10500416ed612457f274,0x2db6e51b0e1fc3524234c2f0eaac61dad60ecf711e4a398f54e83a3f3e680478,"Bitcoin Up or Down - February 17, 1:35PM-1:40PM ET",10497.452437,BUY,,5,1.0,99.88499137435308,True,fresh_wallet;single_market;large_first_position;win_aligned_top;directional,,,
onchain,0.9500000000000001,,1,0xba2cb3168709dc3880243586448d6d67afc2bf17,0x2758b209d0ce348873b100c1205c2e3c2449222f211e4e9857e29e3071a65fad,Will a Democrat win Virginia Presidential Election?,23230.335808,BUY,,5,1.0,95.85755813953489,True,fresh_wallet;single_market;large_first_position;win_aligned_top;directional,,,
onchain,0.9500000000000001,,1,0xb489de3cdb884306befec146549d299c446fde6b,0x4ada31db645559ab39baf6a108540930bf6ccdeb155c736135ac83fe2dbad005,"US Men's Clay Court Championships, Qualification: Liam Draxl vs Alexis Galarneau",12019.25871,BUY,,5,1.0,98.45288326300985,True,fresh_wallet;single_market;large_first_position;win_aligned_top;directional,,,
onchain,0.9500000000000001,,1,0x274f5b612b257ff58bb23398c54e698ae768fbf4,0xb7e1b32b9b2d9e3c3181e5f0c0a0d8bbef7a5cef14bfa8f5769931a21980dc0e,Will SSC Napoli win on 2025-12-28?,27112.087172000007,BUY,,5,0.8893642647482067,99.1566265060241,True,fresh_wallet;single_market;large_first_position;win_aligned_top;directional,,,
onchain,0.9500000000000001,,1,0xdb42303166e22078d03690c501cb27c4d7830b87,0xfd3288e743abc074d5d1da1ff623ed1173096ff46d75f92eeeaf0ed12e49946d,T20 World Cup: Sri Lanka vs Zimbabwe (Game 1),22240.425795999996,BUY,,5,1.0,98.64864864864865,True,fresh_wallet;single_market;large_first_position;win_aligned_top;directional,,,
onchain,0.9500000000000001,,1,0x0947a002c043c8812fc1a7a7cf8685b2cae2c1c9,0x92d41f8399294dd9c3fdf081d4a9aeb8b8342f6ea2dd24417f9720f716c04076,LoL: Top Esports vs Invictus Gaming - Game 1 Winner,31436.455207000006,BUY,,5,0.8872007571224146,99.01639344262296,True,fresh_wallet;single_market;large_first_position;win_aligned_top;directional,,,
onchain,0.9500000000000001,,1,0x7e2927da73178c3fc9ede04dad0290e9412ccd86,0x9d5a0a785d4708fad27c9d334d3d6db81233eec3b426f74d9aa4053fa2aff8fb,Counter-Strike: 3DMAX vs TheMongolz (BO3) - PGL Bucharest Playoffs,14233.607999999998,BUY,,5,1.0,97.51633986928104,True,fresh_wallet;single_market;large_first_position;win_aligned_top;directional,,,
onchain,0.9500000000000001,,1,0x6f7210c1f471ac4f9e4fdf79dc9e3a595f79d7a7,0x190956063cb90f9320da685cc8a51dc0e3f8917d383cabbde3145d4e11f58709,"Bitcoin Up or Down - April 20, 9:30PM-9:35PM ET",11808.589705999999,BUY,,5,1.0,99.95229007633588,True,fresh_wallet;single_market;large_first_position;win_aligned_top;directional,,,
onchain,0.9500000000000001,,1,0x00b21022c1bfc33f85d95f8eb2c2a1b9af036cb7,0x4cfe3c112a8e927d72d30a7a7328c0b1d22a007c5f7bf5c186333ec49ac2f03f,S&P 500 (SPX) Opens Up or Down on February 27?,19948.727712,BUY,,5,1.0,99.32735426008968,True,fresh_wallet;single_market;large_first_position;win_aligned_top;directional,,,
onchain,0.9500000000000001,,1,0xb52b05665b5e9b76387ba2d8c2b97d172e66db69,0xb7e1b32b9b2d9e3c3181e5f0c0a0d8bbef7a5cef14bfa8f5769931a21980dc0e,Will SSC Napoli win on 2025-12-28?,18703.645296000002,BUY,,5,1.0,98.67469879518073,True,fresh_wallet;single_market;large_first_position;win_aligned_top;directional,,,
onchain,0.9500000000000001,,1,0xd5f04124fba04a7be077d4d62ffed2ccaa9ff5da,0x6375a7d22df706664196f1495256f6c1bb9b8570c1d32dcf4470aaf7fd0f25fa,Valorant: Eternal Fire vs Team Vitality (BO3) - VCT EMEA Group Omega,43400.7558,BUY,,5,1.0,99.56011730205279,True,fresh_wallet;single_market;large_first_position;win_aligned_top;directional,,,
onchain,0.9500000000000001,,1,0xe6f6b371fe9a29e9c24f14e2b4f9da15b192742f,0xd03b69221d98ee2e47a2d1245ccab8cbeb9328c46c189b9ccdd51e86c9264cb1,Will PSV win on 2026-01-28?,10500.2,BUY,,5,1.0,98.2421875,True,fresh_wallet;single_market;large_first_position;win_aligned_top;directional,,,
onchain,0.9500000000000001,,1,0xd7a58948a0aba3015f057ab4ecc5bef039e47c26,0xb7e1b32b9b2d9e3c3181e5f0c0a0d8bbef7a5cef14bfa8f5769931a21980dc0e,Will SSC Napoli win on 2025-12-28?,72625.19211,BUY,,5,0.9250298331015379,99.87951807228916,True,fresh_wallet;single_market;large_first_position;win_aligned_top;directional,,,
onchain,0.9500000000000001,,1,0xdbf7c763002709257c86b5d3f435c02450c606ac,0x9d5a0a785d4708fad27c9d334d3d6db81233eec3b426f74d9aa4053fa2aff8fb,Counter-Strike: 3DMAX vs TheMongolz (BO3) - PGL Bucharest Playoffs,11231.749999999998,BUY,,5,1.0,96.86274509803921,True,fresh_wallet;single_market;large_first_position;win_aligned_top;directional,,,
onchain,0.9500000000000001,,1,0x0caf9dbd0b459e951a21ea1e29eb468e4b5e91ad,0x9d5a0a785d4708fad27c9d334d3d6db81233eec3b426f74d9aa4053fa2aff8fb,Counter-Strike: 3DMAX vs TheMongolz (BO3) - PGL Bucharest Playoffs,15637.203095,BUY,,5,1.0,97.90849673202614,True,fresh_wallet;single_market;large_first_position;win_aligned_top;directional,,,
